BusinessID,CoordinatesLongitude,InsertedAtTimestamp,Address,CoordinatesLatitude,Rating,Cuisine,ZipCode,Name,NumberOfReviews
YGH_FoxpVIpOJ4M5hAtQZg,-73.97989,1555270377843,90 Church Ave,40.64248,3,indian,11218,Green House Restaurant,9
ar2ERFxW_GN76Xd8H0CtCQ,-74.0031,1555270365531,195 Spring St,40.72534,3.5,indian,10012,The Bombay Bread Bar,191
XUataECnaOfdo4a87NqEFg,-73.8903772,1555270365554,75-18 37th Ave,40.7490953,4,indian,11372,Samudra Vegetarian Restaurant & Chaat House,487
bHGETjP_InKy0sIVHFgHyw,-73.95275,1555270428152,402 E 78th St,40.77137,4,japanese,10075,Sushi Of Gari,600
-xck-yYOqrSl8rGKCVsdGw,-73.99499,1555271083134,230 Grand St,40.71865,4,chinese,10013,Tung Woo Co,126
G9SWgxH65OBQaJaE8dHkbw,-73.99186,1555270432292,112 Eldridge St,40.71816,4.5,japanese,10002,Zest Ramen,167
7_Dwf153h3_waVtmfYd8QQ,-73.8557088375092,1555271084409,98-108 Queens Blvd,40.7274381816387,4,chinese,11374,Grand Sichuan NY II,209
znlol6dCKwjoXpZZwV_ZOg,-73.977808,1555271049486,82 5th Ave,40.680609,4.5,mexican,11217,Nacho Macho Taco,142
IdZ5DnGnAEXcmz2jZXGFiQ,-73.97585,1555271125411,585 3rd Ave,40.74836,3.5,thai,10016,Hiroshi Japanese Fusion,183
gz8Pq_xgajTRf_5___82Cg,-73.8927069665119,1555271132048,70-11 Grand Ave,40.7277260130886,4.5,thai,11378,Mitoushi 8,29
Nmh-CXOo7fKWOCkPpc5ZpQ,-74.00205,1555271121806,156 7th Ave S,40.73532,4.5,thai,10014,The Pho 3,11
FRp1NwIyp6tkDU986cJkXQ,-74.0029799,1555270471756,75 Thompson St,40.7246,4,italian,10012,Piccola Cucina Estiatorio,48
F4lLNqPJULJbiIm5CeoE9g,-73.7928273,1555270376711,87-47 Homelawn St,40.7113002,3.5,indian,11432,Sagar Chinese - Jamaica,142
Rp-kcJD6Dwaq0c4Kuj6aiw,-74.173104,1555271092667,14 Green St,40.7323639,4,chinese,07102,Good Tasty Too Chinese Restaurant,55
mNS4lJ66nND2cRoxF9aP3Q,-74.11764,1555271044142,262 Ridge Rd,40.80951,4.5,mexican,07071,Mariachi Grill,256
gsL7pm6HbYqKH-gx-FjxlQ,-73.98869,1555270470578,317 West 46th St,40.76036,3.5,italian,10036,Scarlatto,395
o0KsfMVarWBDsTOGFXVHsA,-73.9175822,1555270372804,4711 47th Ave,40.7411023,3.5,indian,11377,Gakyizompe,31
WH1GI4cj44DxPiRWMG96bQ,-73.988058,1555270438627,299 Broad Ave,40.861163,4,japanese,07605,Nakahara Japanese Restaurant,102
E5rmVdrCn-0uwD2M9nkXdw,-73.9538384601474,1555270464624,1392 Madison Ave,40.7877696714384,4.5,italian,10029,Da Capo,181
HO8vjBAFY3GU1erXMZ_UbQ,-73.947887,1555270424056,310 E 93rd St,40.781805,4.5,japanese,10128,CHOCHIN,81
TadRviRC9Z1WhgSsGi3Yow,-73.98763,1555271083126,384 Grand St,40.7165,3.5,chinese,10002,Great Wall Chinese,82
MKEBWrotab0m_9YXhU0nIA,-73.83161,1555271086349,36-50 Main St,40.76174,3.5,chinese,11354,Collide BBQ Fusion 遇见,28
5S8ZK9XLdl4l645twbNYZQ,-73.956073,1555270439600,1460 2nd Ave,40.771522,4,japanese,10075,Boqueria Spanish Tapas - Upper East Side,646
X8Hl9OezX-Yr9Jir3fsF7g,-73.98282,1555270466013,310 2nd Ave,40.73483,4,italian,10003,Posto,582
o7fIFh6OgHy8jryyYM3VNA,-74.0920766,1555270380078,53 Rt 17 S,40.8297868,3,indian,07073,Flaming Grill & Supreme Buffet,312
cvJ39wrAYnquWuMhfFAS2w,-73.969124,1555271119505,752 Coney Island Ave,40.639164,4.5,thai,11218,Mondayoff by Plant Love House,169
hh0W5CPtx2MoyQGb1kAEEA,-73.99123,1555271116977,41 W 24th St,40.74324,3.5,thai,10010,Chop Shop II,206
juULANORQ2onWkEvSMjlaw,-73.96525,1555271044169,1089 2nd Ave,40.75967,3.5,mexican,10022,Al Horno Lean Mexican Kitchen,114
onDHsXRAd88j4tmuAVpukg,-73.837478818585,1555270380086,110-23 Jamaica Ave,40.6968292491408,3,indian,11418,New Bakhtar Afghan Halal Kabab,49
AFt1Qcec4_JNr6PWpkRYyw,-73.972591,1555270429171,335 Flatbush Ave,40.677786,5,japanese,11217,Sushi Lin,206
C6AAKuzSw-HrP7G47y47TQ,-73.9209581,1555270371680,43-16 Queens Blvd,40.7431256,4,indian,11104,Namaste Nepal,1
P6lp4sbzK29yQAMnEqe9dA,-74.0024582,1555270438585,11 Barrow St,40.7325636,3.5,japanese,10014,Rockmeisha,179
Zdd4U8ZUQJdsVBhkrt2GJw,-73.985692,1555270435405,1475 Bergen Blvd,40.8522018,3.5,japanese,07024,Asahi Japanese Restaurant,146
kdBM_FLfYU92BeiRfeCisw,-73.983094,1555271057633,396 6th Ave,40.6694419,3.5,mexican,11215,Haab,141
czXcY9ZZfZWp2fxy7gxFrw,-73.95953,1555271132075,1164 1st Ave,40.76246,3.5,thai,10065,Black Thai Asian Cuisine,3
u5V6wQQv3e4BmbyzUDYLNQ,-73.9224056,1555270430278,43-46 42nd St,40.7441219,4,japanese,11104,Takesushi,347
b8O2Tiz6Xdw25GXCxCm3wg,-73.8901016,1555270370881,7516 Broadway,40.7459679,5,indian,11373,Lungta - Asian Bistro,8
vQKwk9tZZrdFQ4KiYggfjQ,-73.8629732390564,1555271059277,42-13 102nd St,40.7474932045277,5,mexican,11368,La Espiga Restaurant,12
XpPkW8XPNTOrrX7zkXJrFw,-73.8649597,1555271091289,3606 White Plains Rd,40.8791809,5,chinese,10467,Sing Loon Chinese Kitchen,2
7-mcmUETyMifs3rbpvCObA,-73.9467215538025,1555270366629,1764 1st Ave,40.7802334786396,4,indian,10128,Yeti Spice Grill,32
0ng8qzjd2ExoXJ4CuDwyWw,-73.89594,1555271087318,807 Southern Blvd,40.81684,5,chinese,10459,Lucky Star,1
L5MrjGhBqQkwlguY0ilxqA,-73.9476182,1555270478863,613 Grand St,40.7114604,4.5,italian,11211,The Saint Austere,361
_B0NHhM3GmirV68XE5csSA,-73.9693,1555271045371,413 Myrtle Ave,40.69323,4.5,mexican,11205,Ojala Comida Mexicana,39
IYRJ5E7fnK2UC0B5mOgzSQ,-73.9566116,1555271128174,709 Franklin Ave,40.674388,3,thai,11238,Sweet Basil,213
96D85AGxI37JNnveZbC6CA,-74.00865,1555271082246,6014 Park Ave,40.7858,3.5,chinese,07093,Foliage Garden,47
p4W_z-zh96LHEAtQ8LRSVQ,-73.97935,1555270423049,157 E 33rd St,40.74549,5,japanese,10016,Shinagawa,39
YsDmYRzJo3kiwZvIe1r0Fg,-73.98032,1555271040004,320 Amsterdam Ave,40.78075,3.5,mexican,10023,Playa Betty's,626
xWLSJOiN1mMRHmBmHyjAfw,-73.98181,1555271039965,5 E 38th St,40.75098,3.5,mexican,10016,Mad Dog & Beans Mexican Cantina,303
L1-qxIGlGqad0mLWhW1PUg,-73.9946759748688,1555271041572,250 Mott St,40.7234006569329,4.5,mexican,10012,Holi Mole,35
jnEv25Y2DosTq2sNnvmC9g,-74.0060838,1555271039114,75 9th Ave,40.7425547,4.5,mexican,10011,Los Tacos No.1,2632
Lesv5BG0_0-8bB49cAjMkg,-73.88834,1555270464643,603 Crescent Ave,40.85372,4,italian,10458,Roberto's,239
dYWjNK07igws9jFNgQmhng,-73.99083,1555271039976,9 E 18th St,40.7382,3.5,mexican,10003,Rosa Mexicano,1404
4OMdn4aQt4KUNSNCVEiP6Q,-73.85677,1555271087307,4216 White Plains Rd,40.89393,4,chinese,10466,New Dragon Star Chinese Kitchen,11
lSrdxUNxyMgh5YU903JUiw,-74.01779,1555271076108,21 S End Ave,40.70814,4,chinese,10280,Ningbo Cafe,132
nNBYKojg6wD3Ov52Et6Omw,-73.9926987,1555270371686,48th & 10 Ave,40.7634315,3,indian,10019,Urban Thadka,1
M4pCWzdBCkp2g_d834a7Hw,-73.989400288419,1555270480258,78 Rivington St,40.720512182453,4,italian,10002,Sauce,772
5W89QQZqPJazBS80anuu3Q,-74.01201,1555271090257,5406 Park Ave,40.78225,3.5,chinese,07093,Wah Yoan Restaurant II,14
1nQZbtmjODUgPm-QQdKrhA,-73.9550825,1555270473770,1110 Manhattan Ave,40.7364097,4,italian,11222,Milk And Roses,341
4dCuAlw0GI5nzgtmtgKBZQ,-73.803818,1555270439596,41-25 162nd St,40.760682,4.5,japanese,11358,Dabin,28
mk3UxnO9MQlJMsr_mMG9yQ,-74.00275,1555270477047,28 Carmine St,40.73012,4,italian,10014,Numero 28 Pizzeria - West Village,446
e3JALGueMcc2eLXRK8HPNQ,-73.9734394269355,1555270436298,282 Flatbush Ave,40.6784417729132,4.5,japanese,11217,Ki Sushi,126
RTFIMX31BPeZzx7kJJ1SCA,-74.00652,1555271133371,529 Hudson St,40.7342,3.5,thai,10014,RedFarm,637
SoEQRDUNYDZPVSSIhTOG6A,-73.9634870615283,1555271123358,689 Washington Ave,40.6766821515015,4,thai,11238,Six8Nine,56
jJYQJGygWjIX6_0MiIoJRQ,-73.9500904,1555270364692,1718 2nd Ave,40.7798555,4.5,indian,10128,Ashoka on 2nd Avenue,94
eQKYZWnBjPUjINAnFmrmbA,-74.0095958081818,1555271127287,10 Port Imperial Blvd,40.7802677928232,3,thai,07093,P.F. Chang's,409
4zBGXDXg9DzK0IROwCUeFg,-74.0004532,1555271042260,259 Front St,40.7081358,4,mexican,10038,Cowgirl Seahorse,548
0GftSP2dRwEzujkv2VKIgA,-73.99883,1555271115947,11 Mott St,40.71406,4,thai,10013,Wok Wok,751
vS5WZNErrgWvHtiO3CTmqA,-74.00717,1555270367724,183 Church St,40.71566,3.5,indian,10007,Sheezan Restaurant,27
d7LM2UaxRQachlWhZGP_tg,-73.9979933232788,1555270480257,127 Mulberry St,40.718179080217,3,italian,10013,Casa Bella Restaurant,424
hdBhZcdZGHkTESrldAObJg,-73.92142,1555271049539,308 Willis Ave,40.810552,4.5,mexican,10454,La Morada Restaurant,147
cOXYWZ_GTX-_ue_kveguRg,-73.991274,1555270438610,170 Smith St,40.68594,4,japanese,11201,SSAM,357
aTzxrI2o3vH_HQkqeFszzg,-74.00467,1555270424051,207 10th Ave,40.74731,4,japanese,10011,Juban,160
kymVzyHbzyuLZEyu6zx1yA,-73.98403,1555271059233,135 W 45th St,40.75757,3.5,mexican,10036,T45,62
BlzlywklvYdek5uk_NCX9g,-73.949425,1555271129316,545 Lorimer St,40.713173,4,thai,11211,Suzume,264
4zuvAX0g_h_vBgE34oALhg,-73.9615043,1555271076119,1000 Columbus Ave,40.8014032,4,chinese,10025,Red Hot Hot Pot,60
HCceFqcvzUbGFO5Bv6Q_pA,-74.00368,1555271086294,57 7th Ave S,40.73168,4,chinese,10014,Raviolo,80
XgqIDfU6tKPUdRxRG5uDNw,-73.99182,1555270364728,724 10th Ave,40.76433,3.5,indian,10019,Desi Deli Indian Restaurant,101
UjzSeETESWzramhdOdWKKQ,-73.9636591,1555270466967,1034 Amsterdam Ave,40.8035073,4,italian,10025,Tartina,241
FTMN9gexnMk6LdvEj8ZaRQ,-73.846356,1555270434311,70-11 Austin St,40.720967,4,japanese,11375,Sushi Yasu,458
80u4xIY1kp_25AUh9BW0Bw,-73.9908374121948,1555270367740,452 3rd Ave,40.6716593194782,3.5,indian,11215,Kanan Indian Restaurant,119
G-b9kvnRh0pLi4fsdcmwjg,-74.00961,1555270474777,3 Hanover Square,40.70499,3.5,italian,10004,Joseph's Restaurant,72
IIKK1IKRVNEyE7lFo9pprQ,-73.98104,1555271132062,394 3rd Ave,40.742176,3,thai,10003,Tiny Thai Cafe,1
XoJwcOxazBKvWikQCATS-w,-74.04346,1555271084375,103 Christopher Columbus Dr,40.71946,4,chinese,07302,East Flour,137
Hv_jHNuw63oO-jtNXuWDVQ,-74.0046303,1555270477042,65 Carmine St,40.7297584,4,italian,10014,Spunto,422
F3-DYH9YMa3UEUaedhGocw,-73.97733,1555271059250,575 2nd Ave,40.74336,4.5,mexican,10016,Albion,97
oyyubJoK0VZ2V3a5sVJULg,-73.98503,1555271130205,226 W 50th St,40.76174,4,thai,10019,Natsumi,781
3mSoxaXfEoJz-ALRiENNEw,-73.8277765489306,1555271092620,42-35 Main St,40.7545881598687,3.5,chinese,11355,Dumpling Galaxy,308
-FSwYW_xV__5KHTIc56B0Q,-73.913172,1555271130221,29-21 23rd Ave,40.774743,4,thai,11105,Rice K,71
3Wu7lGDEwuP-5OW1rdg0OQ,-73.9853,1555270367718,70 W 39th St,40.75276,4,indian,10018,Sammy's Halal,152
6OP9YRLABUQMSVMUSAfGPQ,-74.0047136,1555271083154,353 W14th St,40.7408261,3.5,chinese,10014,Noodle Culture,15
34-HPDO5GxVlVl4pZ-Bg3w,-73.9866739,1555270472804,857 9th Ave,40.767137,4,italian,10019,Kilo,426
nJh1ioLcN6XBQEstR6x9yw,-73.95319,1555270441565,46-18 Vernon Blvd,40.74633,4.5,japanese,11101,Dai Hachi Sushi,81
bGOZTD9O00OkVA1Pkt3OuQ,-73.99041,1555271132087,689 9th Ave,40.762,3.5,thai,10036,A A Jing,281
uzSAWlBfrm-9xufAKbY9OA,-73.951759,1555271130222,681 Manhattan Ave,40.724933,2.5,thai,11222,Erb Thai,106
7YJxZAvMxB-oVZfHAuvBmw,-74.075373,1555270366646,668 Bay St,40.62571,4.5,indian,10304,Lakruwana,268
OonxTaKpwv5Ye_vNyTH8dA,-73.863073,1555271050485,41-11 National St,40.748264,5,mexican,11368,Nixtamal Tortillería & Rosticería,1
3dZsX3mqbVsLEXPwMYKPsw,-73.97209,1555270363560,230 E 44th St,40.75135,4.5,indian,10017,Zaika New York,85
0ZFydHVBtB0k8y4Jju6MhQ,-73.98957,1555271134753,240 W 40th St,40.75522,2.5,thai,10018,Boi Noodles,229
rPTtQ-FO_F9tMJDl3m50Bg,-73.9873657,1555271042255,151 Essex St,40.7207634,3,mexican,10002,Tijuana Picnic,290
5ZjNZd3Yg0jOkJ9WRx1r6g,-73.9918633,1555271119511,204 Smith St,40.6846634,4,thai,11201,Kor Tor Mor,204
7eUoHxFCZKdYkl7ONixCKA,-73.903777,1555270367694,907 Seneca Ave,40.700617,4,indian,11385,Nepalese Indian Restaurant,193
0iqdoMOtNv6pq0lo5J4TBA,-73.9978125,1555271088228,270 Broad Ave,40.847666,4,chinese,07650,Te Min Quan,117
2KCyOxOM5J9glFSpmLqb9Q,-74.0659607,1555270368748,824 Newark Ave,40.7357829,3,indian,07306,Biryani Pot,152
mykhv_-D5kREsbwCjeB1AA,-73.9811005506554,1555271050504,1224 Anderson Ave,40.8405312029345,4.5,mexican,07024,Los Compadres,69
NXZFu7KHBrG02gzYneY5Xg,-73.9862178981476,1555271123365,103 1st Ave,40.7266856651479,4,thai,10003,Ugly Kitchen,575
qY1o1MhoRyN84RRhUJtvpQ,-73.98473,1555270434347,17 E 31st St,40.74626,4,japanese,10016,Her Name Is Han,1023
C-V8rvmamxMzu7EoQkcFrg,-74.0050526,1555270470609,77 Fulton St,40.7089545,4,italian,10038,Kestè Wall Street,114
u9xVzV1OZC5pwtUgaHLM-A,-73.938805,1555271040013,209 E 117th St,40.798538,4.5,mexican,10035,El Kallejon,243
oqVG2LsTwvRzgJxId5pqiw,-73.950317,1555270370894,525 Grand St,40.711266,4,indian,11211,Dar 525,420
lYIZYnnEpjbWu7ZM-SuCkQ,-73.98936,1555271115952,714 9th Ave,40.76262,4.5,thai,10019,Taladwat,131
GeL6wGdzhdEhuIFQau3ocQ,-74.002915,1555271043884,95 7th Ave S,40.7330017,3.5,mexican,10014,Taqueria Meza,226
HGm3itKMaPIjUd-_qPICcQ,-73.877884,1555270380100,319 E 204th St,40.872757,2,indian,10467,AKS Halal Deli & Grill,18
TRVWU2c4SzbsgWOo6Dz2Aw,-73.9696960449219,1555271131540,1021 Church Ave,40.6470565795898,4.5,thai,11218,Hunger Pang,284
xAP5LWPsd9aedbuj8vo8_Q,-73.994186,1555271054487,723 5th Ave,40.660156,4,mexican,11215,Pablito's Taqueria,51
KhxFHJ2sp_1q2Whuxx6j9A,-73.883808,1555271092630,79-21 Queens Blvd,40.738405,3,chinese,11373,Islanders Seafood,48
f0ZiPTUG99sHR3p6z9y3qw,-73.986008,1555270480263,1475 Bergen Blvd,40.852692,4,italian,07024,"Franco's Metro Restaurant, Bar & Pizza",176
1SgiWHlFN5mp5gNLSGx2Ww,-73.9865,1555270364710,93 1st Ave,40.72626,3,indian,10003,Panna II Garden Indian Restaurant,974
7CM15wd5d8WC_pHR674YXA,-73.9529693360589,1555270367710,1613 2nd Ave,40.7763650431587,4,indian,10028,Hummus Kitchen,678
FCl5446Rovk1HRHoXpojdg,-73.9713,1555270477054,39 E 58th St,40.76283,3.5,italian,10022,LAVO,966
q6BN2aVJFFFkUF4BgpeuyA,-73.808838,1555270376738,14801 Hillside Ave,40.706236,3,indian,11435,Taj Mahal Restaurant & Party Hall,82
2AcDHuatOFXhqJDedZwGiA,-73.9386532729438,1555271119480,561 W 169th St,40.8414062274416,3.5,thai,10032,Tung Thong Thai Restaurant,257
ZIxmqUDB_34TcTVSNusa6g,-74.04125,1555271133403,673 Main St,40.9003,5,thai,07601,Street Food Market,1
h4co9O0SLuvhTtr_Cs9IIQ,-73.967015,1555271080199,890 Amsterdam Ave,40.7989112,3.5,chinese,10025,New Kam Lai,25
ipmOYDh9snm3ZUv546MACQ,-73.9503121359905,1555271043881,752A Nostrand Ave,40.6729835327648,4.5,mexican,11216,Taqueria Milear,165
7CloPu57SYPIrJAB1Ie0Ew,-73.7921906,1555270372787,169-28 Hillside Ave,40.710867,3.5,indian,11432,DhanShiri,61
goqTQ4tOD-asC_ZJBW9l7w,-73.98274,1555270461627,236 W 56th St,40.76553,4,italian,10019,Patsy's Italian Restaurant,793
3GMHPnrkFAcqffw3T7JSdQ,-73.8868866,1555271117915,37-70 79th St,40.747551,4.5,thai,11372,Kitchen 79,544
u0qfikB-ppp6UwoNKqxlRw,-73.97444,1555271119841,100 W 82nd St,40.78396,4,thai,10024,Flame,330
RBpwDqMpajBLLjMKOPrUxg,-74.15769,1555271082218,5 Kearny Ave,40.75256,4,chinese,07032,Lucky Foo Restaurant,87
E8atCW6l6y1SVeEXbbXzEA,-73.99944,1555271126058,227 Sullivan St,40.72959,4,thai,10012,Sacred Chow,527
k4QfaFoqtpEZ1LZylJZqww,-73.918243,1555270436288,3705 31st Ave,40.762211,4,japanese,11103,JJ's Fusion,432
F2KRHRtnIAZJezs9UC2u6w,-73.999824,1555271081205,209 8th Ave,40.74401,3,chinese,10011,Chelsea Golden Wok,49
yV7brOiTLS3Lmwws8e3nXA,-74.00206,1555270364683,170 9th Ave,40.74482,4.5,indian,10011,Dil-e Punjab Deli,177
LzyDj8z2CA03Jrs34L9Pgw,-73.9774589378552,1555271117926,435 Amsterdam Ave,40.7842315634917,3,thai,10024,Spice,285
dnCRiUZWgu5ZI4Q-Z-az6Q,-73.9190131,1555271119818,45-53 46th St,40.7414512,4.5,thai,11377,Thai Diva Cuisine,120
Nbqzy3ea5_x2zXWkdWlUIQ,-73.99015,1555271079330,358 W 46th St,40.76047,4,chinese,10036,Sake Bar Hagi 46,221
2IHGMQVQ7zmb89WyiiH1AQ,-73.975456614573,1555271129319,622 3rd Ave,40.749757387679,3.5,thai,10017,Zengo,915
pe0kLJDb7DEWSKCbOS8D2g,-74.1027513470826,1555270437301,125 Lefante Way,40.66791160879,4,japanese,07002,Otaiko Hibachi & Sushi Lounge,158
i0CffTc5rmXjQOqq7g3I6Q,-73.9689331,1555271039979,688 Columbus Ave,40.7912178,3,mexican,10025,Gabriela's Restaurant & Tequila Bar,502
FMDglMusiejQeRC08mWljQ,-73.9115418,1555271086328,44-1 30th Ave,40.762481,3.5,chinese,11103,Demo One,18
Mc-uTqSARIIvdE8Jn8a5Yw,-73.92097,1555271091253,586 W 207th St,40.86701,3.5,chinese,10034,Amy's Restaurant,103
qhXIW0LDT4XsoN2IE6dZHg,-73.98319,1555270364700,265 E 10th St,40.72849,4.5,indian,10009,Ahimsa Garden,72
iV4Qm5DnGChgrnbYG20ASw,-73.9870921522379,1555271047459,303 W 48th St,40.7611200213432,2.5,mexican,10036,Sombrero Mexican Restaurant,311
wfJCzfotoMELb74z4lITOA,-74.04592,1555270376746,193 Newark Ave,40.72123,4,indian,07302,Pet Shop,195
CKG7LVmSlvI93scyb1aVeg,-73.97481,1555271088210,73 7th Ave,40.67517,3.5,chinese,11217,Mr Wonton,178
vJ8sWhkDCE0YFPyMkTvaWw,-73.99446,1555270369687,329 Smith St,40.68063,3.5,indian,11231,Sans,39
rc6gHnD6hdaf1ZV9fzGRaQ,-73.9800272136927,1555271054491,26 E 40th St,40.7513869553804,4,mexican,10016,Fields Good Chicken,109
LDLb6b0VGG4ATeNxUlchew,-73.9237466,1555271043891,40-12 Queens Blvd,40.743449,4,mexican,11104,Azteca Restaurant,1
xYCQKi2mk4PJ2UioojU06g,-74.01461,1555271133410,5715 5th Ave,40.6408,5,thai,11220,90 Degree Coffee Shop,8
0L03onqNwxWLrbb_FCK79A,-73.8992328,1555271117940,64-13 39th Ave,40.7464987,4,thai,11377,SriPraPhai Thai Restaurant,2238
ZsCoRBQeHfdxi9qLlfH4dg,-73.7841287,1555271044166,347 North Ave,40.9142107,4.5,mexican,10801,Tlaquepaque Restaurant,106
xDOwMgEWuoC19_IEQR-YmA,-73.9867874,1555271084413,811 8th Ave,40.7615449,3,chinese,10019,Fo Ying Chinese Take Out,28
Oq1mej1BYfjcdPKkM_5o8g,-74.00574,1555270480262,637 Hudson St,40.73888,4,italian,10014,High Street On Hudson,374
ufntl2yxDlAzPJ6G73eAcQ,-73.97094,1555270467995,2607 Broadway,40.79625,3,italian,10025,Regional Restaurant,362
x_t-FtDa5HVgc-wecp0HBg,-73.99721,1555271079334,100 Mott St,40.71726,3.5,chinese,10013,Shanghai Dumpling,2066
g4Pwc2mE1yUYXhqPrm53zA,-74.0428332530666,1555270478130,346 Grove St,40.7204665872675,4,italian,07302,Alex's Italian Restaurant & Brick Oven Pizza,489
fc61TdsmBK_iX67P_gI-YA,-73.988506,1555271050497,894 Ave Of The Americas,40.74826,3.5,mexican,10001,Jicama NYC,19
JnOYZqzRBHkEB_mvMXph_g,-73.93436,1555271046553,39-05 29th St,40.7532,4,mexican,11101,Juquila Kitchen and Bar,75
JlFbaMbMzsu7FA307mUIqg,-73.8793501821476,1555271132061,83-25 Broadway,40.7407051700423,4.5,thai,11373,JoJu,1495
p2sAfaFyfFj9nYPyqcmQdw,-73.9866872,1555271127270,Jay Street And Front St,40.702424,4.5,thai,11201,Thai sidewalk,14
Pl7usBOnUHmpCGWgD4J0Mg,-73.977933,1555270373804,89 E 42nd St,40.7524183,3,indian,10017,Eata Pita,92
ZrdTKStTAo2pchslOev1KQ,-73.98274,1555271130240,127 E 28th St,40.74298,4,thai,10016,Chennai Garden by Tiffin Wallah,726
_M5FVY4hkcuU-ASdVZPfRQ,-74.00915,1555271043899,4324 4th Ave,40.65006,4,mexican,11220,Tacos El Bronco,519
kvpSqh3q7r3HK3Tw-wXGEQ,-73.955158,1555270431252,1154 Manhattan Ave,40.738267,4.5,japanese,11222,Ashbox,122
ybQV8joopvU1_gG2RwLRog,-73.983876645396,1555271078232,153 Amsterdam Ave,40.7752417820046,3,chinese,10023,Wok City,76
4QsTg_lRzw4lsvT4SUxRXg,-74.0869942317035,1555271089282,2 Mercer St,40.8766134207382,4,chinese,07644,Ya Food Chan's Wok,26
XpgquUrYWa-URbgi-3pykg,-73.987588,1555271056561,139 Essex St,40.720379,4,mexican,10002,Patacon Pisao,344
RkcQl4uEJWblWf4xX8ssqQ,-73.95317,1555271077143,1588 2nd Ave,40.77536,3.5,chinese,10028,Wa Jeal Sichuan Chili House,386
9bAyxRD6RsGEUQw424ovQA,-73.968722,1555270424017,302 E 49th St,40.753969,4,japanese,10017,Nishida Sho-ten,695
6BaWXQy7yIDL7lKQbagyPg,-73.969697,1555270434335,1638 Schlosser St,40.849689,4,japanese,07024,D'avant Sushi,70
rHYwqiWTFs-oOKikxY7kag,-73.99754,1555270470588,138 Mulberry St,40.71861,4,italian,10013,Zia Maria-Little Italy,67
kCpKwCW49k3ImuI5cK6LSw,-73.97042,1555271123396,155 E 52nd St,40.75743,4,thai,10022,Gu Japanese Fusion Sushi & Bar,72
01i6ZcU8rFhLegn6PuQb1A,-73.8897555,1555270375713,76-03 37th Ave,40.7492944,3.5,indian,11372,Bamboo House & Bar,4
oKtDrJA7uaRvbrgBhF4Q5Q,-73.98565,1555270430226,885C 9th Ave,40.76831,3.5,japanese,10019,Terakawa Ramen,364
HqpG67tbPpOZfKfM60pWcA,-73.9956,1555271051287,570 10th Ave,40.75912,4,mexican,10036,Social Drink and Food,38
TN4RnyqHMSupRFot4Q-_EA,-73.98661,1555270423072,321 W 51st St,40.76344,4,japanese,10019,Ippudo Westside,3429
2KDvMziRqVxdbgMMO8QExw,-73.831712,1555271079333,40-09 Prince St,40.758782,4,chinese,11354,Fu Run Dong Bei,446
GQRNgvRLY6OhPs8BYTTYUw,-73.967248,1555271117950,1007 2nd Ave,40.757059,3.5,thai,10022,A plus Thai Place,180
hE5iK9YGwftL5YFW_fT1Fg,-74.1125469790838,1555271135273,142 Outwater Ln,40.8815153240369,5,thai,07026,The Hive Bar & Bistro,82
iXSuNKKUBIrBX7zUerlQDQ,-74.00925,1555270363558,45 Murray Street,40.7141,4,indian,10007,Benares,426
zJcxZQbTSAP3q4Fy-6WAyw,-73.9558028,1555270429168,310 S 4th St,40.7091679,4,japanese,11211,Shalom Japan,247
PQ2ZlhuTlJpvMUgvsAwtmQ,-73.985959,1555271075122,312 5th Ave,40.7470559,3.5,chinese,10001,Dong Chun Hong,295
Z2qZSs6oVJQFSc44tytAHg,-73.9496699720621,1555270367746,586 Nostrand Ave,40.6787193651342,4,indian,11216,India House Restaurant,111
qHi_FA4zSEkFshXQ4Chc9A,-73.98838,1555271073592,309 E 5th St,40.72665,4,chinese,10003,Jiang Diner,14
oEjWa3AETzPQfM3S1wRiLA,-73.95724,1555270470752,1396 3rd Ave,40.77466,4,italian,10075,Due,65
9lDqOfKeEB15AWfsWIq8mA,-73.88857,1555270468699,2342 Arthur Ave,40.8542,3.5,italian,10458,Mario's Restaurant,203
aZgXYxitXJ23AVi5rRLMsg,-73.9940691,1555271130243,289 Mercer St,40.730193,4,thai,10003,Peppercorn Kitchen,81
dgz6m-9WZhahheWVguwfBw,-73.9972916,1555270372781,1149 W 53rd St,40.6346512,2,indian,10065,Bawarchi Indian Cuisine,1
__XmiV4VwrbVDVHrRzn3oQ,-74.06661,1555270372817,839 Newark Ave,40.7356,2.5,indian,07306,Vatan,97
Pf3tk5fYN-GVxXWRokjIWg,-73.970703125,1555271055455,219 Dekalb Ave,40.6897354125977,4,mexican,11205,Colonia Verde,144
JliAIBARXi9uISzNG26DVw,-73.9526632086427,1555270467978,1621 2nd Ave,40.7767632368091,3.5,italian,10028,Elio's,210
CfOBb6NU2awo8xclJpKU3g,-73.98569,1555271040005,408 5th Ave,40.67032,4.5,mexican,11215,Chela Modern Mexican,264
ZGKdgFAGOL6NOPXPrBkhzA,-73.96814,1555271120932,438 Myrtle Ave,40.69308,3.5,thai,11205,Myrtle Thai,152
AAPJkyU0Y7Aci0RZBdJONg,-74.0062164404754,1555270436287,952 60th St,40.6332876204455,3,japanese,11219,Shokunin BBQ,64
